gene,objective,cycling_constraint
Gm14377,0.62687767,1
Cyb561d1,0.62679905,1
Proser3,0.6265271,1
Golim4,0.62639284,1
Mkln1os,0.6252163,1
9130221H12Rik,0.62516105,1
Lynx1,0.6251548,1
Ppwd1,0.6250765,1
Tmem39a,0.6247428,1
Kif5c,0.62434435,1
Myl12a,0.6242978,1
Dnd1,0.62422633,1
Il17c,0.62306255,1
Brip1,0.62215495,1
Slc41a3,0.6221024,1
Pms2,0.62193114,1
Chchd1,0.62134004,1
Gm16153,0.6213391,1
Dpp7,0.62085724,1
Dnmt3a,0.6206061,1
Chmp6,0.62060416,1
Ube2g2,0.62036395,1
Gpn2,0.619858,1
Fbxo5,0.61957425,1
Magi2,0.619538,1
Sumf1,0.61951846,1
Cchcr1,0.61929023,1
Tmem241,0.6191734,1
St5,0.6190206,1
Ro60,0.6189498,1
Ess2,0.6188979,1
Rnf219,0.6188256,1
Mtbp,0.61876035,1
Gm48914,0.6179308,1
Trappc10,0.61770874,1
Crip2,0.6172194,1
Rabl6,0.617063,1
Spag7,0.6170116,1
Klf9,0.6168478,1
Mknk2,0.6167036,1
Nop14,0.6166204,1
Crls1,0.61655307,1
Spg7,0.61643994,1
Jund,0.6161973,1
Pbdc1,0.61578393,1
Cbl,0.6156357,1
Ptpn9,0.6154709,1
Stat5a,0.6153294,1
Plcb2,0.6149386,1
Ugp2,0.6148222,1
Slc25a53,0.61475694,1
Pkn3,0.6143165,1
Azi2,0.6140046,1
Gal3st4,0.61390513,1
Gm48529,0.6136778,1
Stx16,0.61365736,1
Dele1,0.6136234,1
Tpx2,0.61339915,1
Xk,0.6131008,1
Prr5,0.6130621,1
Fam118a,0.61287516,1
Ears2,0.6128745,1
2310009B15Rik,0.6120038,1
Ctu2,0.611911,1
Nubp1,0.6118131,1
Etv3,0.6116313,1
Gm15834,0.611581,1
Lhpp,0.6114838,1
Pde6a,0.6114633,1
Ddx21,0.61138076,1
Adam30,0.6113227,1
Zfp943,0.6111025,1
Arhgef10l,0.61103475,1
1700017D01Rik,0.61095524,1
Trip11,0.61092097,1
Syn1,0.6108747,1
Fas,0.6108625,1
Icosl,0.61066604,1
Nol9,0.61066264,1
Tyw5,0.6106036,1
Gm2237,0.6104958,1
Sart3,0.6097728,1
Tcirg1,0.60965997,1
Emg1,0.6095975,1
Tspan13,0.6095056,1
Glg1,0.6094195,1
Igfbp2,0.60938865,1
Dnal1,0.60932475,1
Rbbp5,0.6087144,1
9430097D07Rik,0.6085755,1
Gm38190,0.6082422,1
Rfng,0.6077396,1
Cyb5r3,0.60767233,1
Cenpf,0.60761034,1
Ajm1,0.606942,1
Ncaph2,0.6062872,1
Gm4969,0.60581523,1
Mta2,0.60568833,1
Tmub2,0.60554606,1
Ush1c,0.6048918,1
Cptp,0.6045781,1
Sars,0.60432726,1
Vipr2,0.60374266,1
Baz1b,0.60372233,1
Arcn1,0.60369533,1
Sart1,0.6035049,1
Wdr48,0.6033461,1
Rnf168,0.60291994,1
Elovl1,0.6028346,1
Csnk1a1,0.60259736,1
Atpif1,0.6025341,1
Flnb,0.6022982,1
Tmem30a,0.6022198,1
Atp6v1g1,0.6022185,1
D10Wsu102e,0.60176206,1
Rnf146,0.60159427,1
Gm5122,0.6014689,1
Fbxo22,0.6008874,1
Efcab5,0.6007466,1
Gm5784,0.600724,1
Net1,0.6003204,1
Ago1,0.59982276,1
Aarsd1,0.59956455,1
Igf2bp2,0.59937674,1
1700037H04Rik,0.5993613,1
Med21,0.5991157,1
Rtn2,0.5990978,1
Gphn,0.5990815,1
Susd3,0.5990487,1
Rrp8,0.5986421,1
Gm20528,0.59859836,1
Eif2b4,0.5984417,1
Smim40,0.59822106,1
Slc35d3,0.59796613,1
Plxna3,0.59793687,1
1110032A03Rik,0.59656775,1
Arid3b,0.5964396,1
Pclaf,0.59641707,1
Rab8b,0.59580743,1
Nasp,0.5956758,1
Gnai3,0.5951631,1
Plk1,0.59486586,1
mt-Co3,0.59485286,1
Orc2,0.5944066,1
Det1,0.5943304,1
Abhd17b,0.59427375,1
Tspyl4,0.59389466,1
Akt1,0.59383273,1
Tle3,0.5934349,1
Ccdc80,0.59337705,1
Idi1,0.59336007,1
Spsb3,0.5933033,1
Ado,0.59312445,1
Gm16206,0.5929676,1
Ewsr1,0.59285414,1
Luc7l2,0.5926933,1
Syncrip,0.592528,1
Letm2,0.5924439,1
1700017B05Rik,0.5924336,1
Tlr1,0.59212965,1
Tfb1m,0.5917277,1
Gm31108,0.59167486,1
Zfp36,0.59162354,1
Slc39a10,0.5912439,1
Usp40,0.5907964,1
Gfra1,0.5907698,1
Tnfaip1,0.5907379,1
Ccdc40,0.5906624,1
Map9,0.5903479,1
Dock6,0.59017175,1
Pcna,0.5900724,1
Lrrc47,0.5900443,1
Med4,0.5896519,1
Suclg1,0.5895785,1
Aars,0.5895725,1
Slc25a13,0.5895036,1
Mical3,0.5891482,1
Shisal2b,0.5890882,1
Bckdhb,0.5890436,1
Plxnc1,0.58852094,1
Zfp513,0.5874776,1
Tma7,0.58722115,1
Ugt1a6b,0.5869689,1
Mrgbp,0.5866102,1
Sarnp,0.5864848,1
Nfkb2,0.58640236,1
Eef1akmt1,0.5863879,1
Tmem109,0.58625805,1
Hist1h2be,0.58612597,1
Rbm47,0.58604544,1
Cdc14b,0.58601606,1
Cr1l,0.58548445,1
Kat7,0.58525455,1
Trim34a,0.5849854,1
Prm2,0.5846152,1
Maz,0.5845822,1
Gdap1l1,0.584257,1
Txndc15,0.58424634,1
Btn1a1,0.58397985,1
Rbmx,0.5838416,1
Gm15832,0.58374625,1
Slc35b3,0.5836095,1
Slc29a2,0.5836045,1
Calm1,0.58343494,1
Nat10,0.5832184,1
Cd300ld,0.5829605,1
Pcsk1,0.58270174,1
Magoh,0.5826027,1
Mettl27,0.58257383,1
2610528A11Rik,0.58205056,1
Rnf39,0.58182937,1
Rbp1,0.58181477,1
Cnbp,0.5816168,1
Dmac1,0.58161026,1
Ubash3b,0.5812807,1
Mrpl3,0.58123535,1
Vcl,0.58108497,1
Cd81,0.5808201,1
Smarce1,0.5803012,1
Gm10226,0.57985634,1
Zfp146,0.57973385,1
Gfm1,0.5797265,1
Foxc1,0.5794051,1
Rfwd3,0.57940084,1
Pxmp4,0.57930726,1
Maoa,0.57927287,1
Vps72,0.57917416,1
Insig2,0.5786578,1
Serpinb9,0.5782985,1
Gm43714,0.5782388,1
Sema4d,0.5780593,1
Gm14548,0.5779852,1
Gm47162,0.57767504,1
Uckl1os,0.5776362,1
Brcc3,0.5773004,1
Atad5,0.5772875,1
6030468B19Rik,0.5772019,1
Mprip,0.57719594,1
Zmiz2,0.57716703,1
Plaa,0.57711893,1
mt-Nd5,0.5767673,1
Mrps28,0.5766839,1
Ik,0.5766698,1
Ctbs,0.57611096,1
Fryl,0.5760842,1
Pcdhgb7,0.575956,1
Pfdn1,0.5758211,1
Hc,0.5757789,1
H2afy2,0.57469296,1
Cntrl,0.57468355,1
Tomm40,0.5745111,1
Gm43672,0.57313305,1
Anapc2,0.573018,1
Sord,0.57238084,1
Adgrd1,0.5719221,1
Hist1h2ah,0.5718815,1
Bbs12,0.57165164,1
Slc51a,0.5714432,1
Ginm1,0.5713521,1
Zbtb8os,0.57127655,1
Serpina3g,0.57111764,1
Cep44,0.5710918,1
Abt1,0.57102776,1
Tnk2,0.5709967,1
Il11,0.57089067,1
Tyrobp,0.5707622,1
Nln,0.57073945,1
Siva1,0.5705135,1
Gm32432,0.57033044,1
AA388235,0.5692997,1
Ccdc77,0.5691354,1
Tnks1bp1,0.56911457,1
4930557K07Rik,0.56910384,1
Pros1,0.56909114,1
Wdr11,0.56866336,1
Tmem115,0.5681294,1
P2rx4,0.56806886,1
Rad1,0.56757843,1
Ythdc2,0.5673567,1
Dcaf6,0.56732255,1
Tmem159,0.5671579,1
Pik3ap1,0.566894,1
Rcor3,0.5668765,1
Lin28b,0.5667778,1
Napg,0.5667609,1
Ankrd10,0.5661914,1
Nit2,0.5658741,1
Pald1,0.5658293,1
Dynlrb1,0.56574607,1
Gca,0.56541055,1
Grap,0.56536484,1
Slc46a1,0.5652345,1
Hectd1,0.5651126,1
Sptssa,0.565003,1
Oip5os1,0.56487757,1
Bmyc,0.5647888,1
Ranbp9,0.56457216,1
Krtcap2,0.56451476,1
Orc5,0.5642801,1
Tug1,0.5642396,1
Snrnp40,0.5641967,1
Anks3,0.5641332,1
Agap3,0.5640852,1
Dync1h1,0.56401205,1
Pkp2,0.5639457,1
Rtl5,0.5639206,1
Nudt4,0.56379944,1
Tonsl,0.5635626,1
Immp1l,0.56335235,1
Gm17018,0.5633226,1
Rps8,0.5631597,1
Snw1,0.56278366,1
Naa10,0.5624642,1
Gm17435,0.56231123,1
Hmgxb3,0.5621099,1
Zscan18,0.56189275,1
Rap1gap,0.56155604,1
Pusl1,0.56145656,1
Gm16576,0.5614033,1
Dpy30,0.56126666,1
Gm4767,0.5611692,1
Osbpl5,0.56100106,1
Ccr6,0.5607836,1
Ciao2b,0.56072116,1
Gm45509,0.5606516,1
Dgcr2,0.56058395,1
Uck1,0.56054366,1
Paqr8,0.5601995,1
Snrnp25,0.5596935,1
Smc1a,0.5595312,1
Gm47270,0.5594233,1
Ppp1r18,0.5592629,1
Ssbp4,0.55911845,1
Pde4d,0.5590459,1
Pebp1,0.55893314,1
Wdr55,0.5587479,1
Pced1b,0.5585801,1
Zfp850,0.5580145,1
Cask,0.5578142,1
Zbtb33,0.55777943,1
C2cd5,0.55764204,1
Tex10,0.5569859,1
Cgrrf1,0.55684537,1
Myo1b,0.5567419,1
Snx3,0.5565544,1
Pdcd10,0.55614436,1
Lct,0.55614424,1
Orc4,0.5560531,1
Mrpl19,0.5559806,1
Gpatch2l,0.5559649,1
Trim35,0.5559006,1
Styk1,0.55586827,1
Pole,0.55580443,1
2410004B18Rik,0.5555203,1
Mfn2,0.55517125,1
Zbtb40,0.5549585,1
Wdr47,0.55493706,1
Anks1b,0.5547137,1
Tia1,0.5546669,1
Ccnb1,0.5543775,1
Cd59a,0.5542078,1
Hprt,0.55380946,1
Ctcf,0.55329543,1
Zfp438,0.5530802,1
Cd40,0.5530386,1
Ndufc2,0.55289924,1
Kdelr1,0.55278414,1
Ppp2r5d,0.5527015,1
Abhd5,0.55262494,1
Otud7b,0.5526213,1
Ebag9,0.5520894,1
Tnfrsf1b,0.55195093,1
Fhl2,0.55188656,1
Agbl5,0.55178785,1
Cdc16,0.5516169,1
Cd2ap,0.5514397,1
Zfp280c,0.5507897,1
Ilf3,0.55049676,1
Kif20b,0.55048925,1
Arhgef2,0.55048805,1
Hspa5,0.55045825,1
Cluap1,0.55022216,1
Kat5,0.5501064,1
Mest,0.55005413,1
Sf3b1,0.5500353,1
Wipi1,0.54999715,1
Gm10282,0.5496391,1
Hlcs,0.5493572,1
Snx17,0.5493306,1
Flna,0.549319,1
Cdk12,0.54930365,1
Ubr5,0.5492462,1
Peli1,0.5491855,1
Ctnnal1,0.5491254,1
Glul,0.5491005,1
Clec4a1,0.54907054,1
Foxred1,0.5490652,1
Dlgap5,0.5488195,1
Serpinf1,0.5487666,1
Slc35b2,0.54826427,1
1700034H15Rik,0.5481839,1
Shq1,0.54805624,1
Dynlt1a,0.54802614,1
Mcfd2,0.54795396,1
Gm10138,0.54731023,1
B4galt1,0.5472744,1
Trav5-4,0.54680574,1
Platr25,0.5466471,1
Pparg,0.546597,1
Ceacam16,0.54627275,1
2810004N23Rik,0.54622084,1
Ssb,0.5462136,1
Mrpl41,0.54606134,1
Ddx39b,0.54605573,1
Sept8,0.54603636,1
Serpina3f,0.5457091,1
Gm3604,0.5455927,1
Usp10,0.54521316,1
Tmem209,0.5450496,1
Fam45a,0.5450186,1
Irf5,0.54485804,1
Eif2s3x,0.5448401,1
Cited2,0.54483426,1
Ero1lb,0.54468995,1
Akap7,0.5439303,1
Gm47769,0.5438554,1
Sall2,0.54378337,1
Gm17146,0.5437573,1
Atp5l,0.54341304,1
Aunip,0.54317904,1
Trappc6b,0.5430483,1
Cd300c2,0.5429557,1
Naf1,0.54286885,1
Dtd1,0.5428059,1
Grin2d,0.5426639,1
Fkbp15,0.54236984,1
Vars,0.5423628,1
Ubox5,0.5422148,1
Rnaseh1,0.54217285,1
Gm49032,0.5421679,1
Psma2,0.54203653,1
Man2b1,0.54202324,1
Gm12185,0.54199195,1
Dglucy,0.5419733,1
Naa20,0.5419167,1
Inpp5k,0.5418973,1
Rwdd2b,0.5415891,1
Npl,0.54151314,1
6330562C20Rik,0.5410978,1
Sar1b,0.54097384,1
Atg2b,0.54086775,1
Fdft1,0.54053384,1
Gimap9,0.5402435,1
Heatr5b,0.5400106,1
Msra,0.5394914,1
Paip1,0.5393584,1
Capn2,0.53932273,1
9930111J21Rik1,0.53922665,1
Vkorc1,0.5392001,1
Mbtps2,0.5388036,1
Rnf7,0.53874254,1
Pgap1,0.5386834,1
Gm32036,0.5385914,1
Cox7a2,0.5381478,1
Mrps24,0.538062,1
Uhrf1bp1l,0.53755116,1
Dock11,0.53738034,1
Gm43848,0.5371948,1
Klk1b27,0.5370407,1
Thra,0.53697735,1
Ska3,0.5368926,1
Zfp280d,0.53678167,1
Gm35986,0.53673685,1
Fitm2,0.5362004,1
Fbxo38,0.53594595,1
Irf1,0.53570646,1
March5,0.5357002,1
Leng9,0.53541327,1
R3hdm1,0.5351207,1
Phkg2,0.5347104,1
Ifng,0.5346923,1
Pde4a,0.5345519,1
Nubpl,0.5344837,1
Ccl3,0.53331786,1
Pnck,0.5328898,1
Nomo1,0.5328036,1
Oscp1,0.5325659,1
Lcat,0.53253496,1
Cdc6,0.53241885,1
Pgm2l1,0.53237975,1
Dap3,0.53210986,1
1700120B22Rik,0.53190166,1
Naa25,0.5318995,1
Cherp,0.5317823,1
Ipo8,0.531732,1
Coprs,0.5315762,1
Gnat1,0.53157127,1
Wnt1,0.5313716,1
Cd83,0.531111,1
F2rl2,0.5311028,1
Mreg,0.5308506,1
Grsf1,0.5308355,1
Rplp2,0.5304646,1
Smchd1,0.530289,1
Scyl1,0.53016174,1
Smim4,0.5299303,1
Jade1,0.5297484,1
S100pbp,0.52957404,1
Aaas,0.5293761,1
Mlf1,0.52929854,1
Gm10053,0.5292838,1
Cyb561d2,0.5292535,1
Nol6,0.52909625,1
Ugt1a8,0.52900183,1
Tspoap1,0.52896076,1
Tmem183a,0.5288631,1
Josd2,0.52856433,1
Usp4,0.52840245,1
Sync,0.5279561,1
Eqtn,0.5278666,1
Ccdc126,0.5278431,1
Orai2,0.5277926,1
Dcaf7,0.52766424,1
Crtc2,0.52751136,1
Psmc1,0.52709675,1
Clta,0.52680033,1
Ddx51,0.5267893,1
Ston1,0.5266299,1
Cit,0.5266276,1
Setd6,0.52658325,1
Myo16,0.52655303,1
mt-Nd1,0.5265483,1
Kif18a,0.52654785,1
Gm10827,0.52621317,1
Papolg,0.525949,1
Gkap1,0.5258671,1
D630008O14Rik,0.5255392,1
Sbno2,0.5255074,1
Rgl2,0.5251482,1
Psmb5,0.52503055,1
Lats2,0.5249348,1
Acbd6,0.5248948,1
Kcng2,0.52465105,1
Ly6g,0.52452385,1
Tcea1,0.52450174,1
Gm3854,0.52440184,1
Csad,0.52418447,1
Rusc2,0.5241168,1
Gmpr,0.5240977,1
Ss18l2,0.52391684,1
Mtrr,0.5238211,1
Gm43653,0.5237566,1
Rpl27,0.5237346,1
Usp50,0.5235414,1
Tdp2,0.52323836,1
Glrx3,0.52318496,1
Ogfod3,0.52305603,1
4930429F24Rik,0.5228844,1
2900041M22Rik,0.5225483,1
mt-Atp6,0.52247155,1
Runx2os1,0.52224106,1
Mrpl30,0.522227,1
Magohb,0.52200925,1
Gsn,0.5218577,1
Cbfa2t2,0.52185136,1
Pgap2,0.5213427,1
Psmd12,0.52118176,1
Tnfrsf4,0.52112705,1
Map7d1,0.5210317,1
Tnip2,0.521019,1
Mtg1,0.52101153,1
Cfap43,0.5209828,1
Cmas,0.5206494,1
Pnkd,0.52039194,1
Pisd,0.52037436,1
Mrps10,0.5202552,1
Emsy,0.5200842,1
Tbc1d7,0.5200319,1
Gm49959,0.5197191,1
Gnb1,0.51951015,1
Gm17080,0.51928234,1
Stxbp1,0.5191452,1
Rab11fip4os1,0.5189578,1
Tmem87b,0.5187824,1
Prob1,0.5184876,1
Nsmce4a,0.51834,1
Zgrf1,0.51829267,1
Fnbp4,0.5182432,1
Ipo4,0.51818264,1
Rps16,0.51814365,1
Msrb2,0.5181309,1
9530068E07Rik,0.51812357,1
Gm17092,0.51805663,1
Gpc2,0.5180288,1
Tap2,0.5176619,1
Rpl19,0.5175631,1
Nedd4,0.51750183,1
Snap29,0.51747274,1
Med6,0.5172787,1
Lca5l,0.5170026,1
Dhx33,0.5166385,1
Slc30a5,0.516607,1
Zswim6,0.5165175,1
Zfp609,0.51651233,1
Fam241b,0.5163607,1
Rbm11,0.51628137,1
Ica1,0.5161141,1
Etfdh,0.5160669,1
Gm43463,0.5157295,1
Rtraf,0.515455,1
Rpl10,0.515395,1
Hist1h1a,0.5153866,1
Slfn8,0.5152987,1
Tnfrsf21,0.51528734,1
Ctnnb1,0.5152848,1
Ndfip1,0.51523423,1
Gm12333,0.5151839,1
Mfsd6,0.5144742,1
Col4a3bp,0.5144628,1
Pon2,0.5142685,1
Nkiras2,0.5142621,1
Polr2j,0.5138858,1
Exosc5,0.5137573,1
Gm16253,0.5136981,1
Bivm,0.51355827,1
Bub1,0.5132945,1
Ssr2,0.51320153,1
Insm1,0.51319766,1
Eno2,0.5127654,1
Aldh1a3,0.51269925,1
Gm47447,0.51261973,1
Helb,0.5124944,1
Ribc1,0.5124013,1
Snrnp70,0.5122858,1
Zfp712,0.5122424,1
Casp6,0.51194865,1
E030018B13Rik,0.5118885,1
Bbs7,0.51177883,1
Emid1,0.5117462,1
Mthfd1,0.51148105,1
Mfsd4b4,0.51109016,1
Bag6,0.5110652,1
Tmsb4x,0.51103204,1
Olfr658,0.51101553,1
Prrg4,0.51097476,1
Smarcc1,0.5108117,1
Lypla1,0.5107977,1
Gmppa,0.51063144,1
C2cd4a,0.51024,1
Homer1,0.510132,1
Mfsd8,0.51011455,1
Foxred2,0.5100725,1
Rab32,0.5100566,1
4933406P04Rik,0.5096121,1
Tcta,0.50934374,1
Smim12,0.5088413,1
Mycbp2,0.5087986,1
Iws1,0.50866824,1
E030037K01Rik,0.5086587,1
Cenpb,0.50836897,1
Isca1,0.5083643,1
Gm28404,0.50819105,1
Gch1,0.50807583,1
Myo1g,0.5073686,1
Cers5,0.50731605,1
Ergic3,0.50719696,1
Gm11707,0.50699484,1
Srsf1,0.5069908,1
Thoc7,0.50698155,1
Pmel,0.506682,1
Med19,0.50667286,1
Eef2kmt,0.5063775,1
Zfp367,0.50633615,1
Atp5g2,0.50632054,1
Gm14286,0.50609076,1
Zfp455,0.5058627,1
Gm20559,0.5058568,1
Cth,0.5058344,1
Gm3435,0.50573146,1
Nrf1,0.50563115,1
Prkcsh,0.5056077,1
Fam89a,0.505579,1
Mettl5,0.50548303,1
Med18,0.5053351,1
Fam91a1,0.50533265,1
Arxes1,0.505326,1
Colq,0.50517964,1
Cdk11b,0.50454473,1
Csrp2,0.5043574,1
Fam102a,0.5041174,1
Mcrs1,0.50402904,1
Nucks1,0.50399506,1
Mcm7,0.50394034,1
Selp,0.5038625,1
B230216N24Rik,0.50353634,1
Lnpk,0.50344056,1
Kat6a,0.50319713,1
Khdrbs1,0.5029147,1
Actr6,0.5028993,1
Ccne1,0.5027938,1
Pmpca,0.50243926,1
Pou6f1,0.5021405,1
Tram2,0.50196034,1
Dnajc25,0.5017186,1
Soat2,0.5016912,1
Wnk1,0.5012717,1
Ctsl,0.5012469,1
Xrcc3,0.5010738,1
Ptpa,0.5009225,1
Mir22hg,0.5006183,1
Ilf2,0.50028086,1
Copg2,0.5001602,1
Cep83os,0.5000927,1
Cdca5,0.50005037,1
Rfc4,0.5000249,1
Aasdhppt,0.49963412,1
Gm43149,0.49952814,1
Ifitm2,0.49942046,1
Cyb5rl,0.49905604,1
Tsfm,0.4990427,1
Thap12,0.49891096,1
Tax1bp1,0.49882302,1
Nav2,0.49878493,1
Cpne1,0.49875438,1
Etv6,0.49863818,1
Zscan2,0.49857008,1
Smarcal1,0.49854013,1
Sorbs3,0.4984927,1
Ccdc116,0.4983534,1
Cul5,0.498116,1
Gabarapl2,0.4980182,1
Ppat,0.49797425,1
Syk,0.49791303,1
Ndufs4,0.49789542,1
Xrn2,0.49773034,1
Zfp846,0.4973182,1
Snx1,0.49731126,1
Osbpl3,0.49708682,1
Lrrc61,0.49704513,1
Prg2,0.49692905,1
Fam168b,0.496561,1
Cdkn3,0.49640986,1
Pde5a,0.4963557,1
Lrch1,0.49630684,1
Vps37c,0.4962954,1
Emc7,0.49610913,1
Limch1,0.49609795,1
Hsd11b1,0.49598593,1
Wdr18,0.4958797,1
Phldb3,0.49583605,1
Dyrk1a,0.4953774,1
Zbtb11,0.49533302,1
Kif24,0.49464178,1
Katnal2,0.49412116,1
Zfp94,0.49411213,1
Stat1,0.4940547,1
Slc23a2,0.49385336,1
E430018J23Rik,0.49379697,1
Gpr137b,0.49376813,1
Faf1,0.49358526,1
Glp1r,0.4935028,1
Hsd17b11,0.49349248,1
Hs3st6,0.49344864,1
4930544D05Rik,0.4932232,1
Tcf12,0.49319658,1
Suclg2,0.4931314,1
Gm49539,0.49293703,1
Ccng2,0.49287474,1
Zbtb49,0.4928639,1
Hspb9,0.4928627,1
Gm12089,0.49285692,1
Myef2,0.49284402,1
Meiob,0.4925415,1
Gm2449,0.4923219,1
Vps51,0.4922366,1
Rnf10,0.49191982,1
Rest,0.49183685,1
Gart,0.49164176,1
Eif2b1,0.49142447,1
9230112E08Rik,0.4914197,1
Eif2s2,0.4913954,1
Atxn7l1os2,0.4912917,1
Serpina3n,0.49102607,1
Trrap,0.490982,1
Eif4enif1,0.4909464,1
Ngrn,0.49087575,1
Dennd4a,0.4908229,1
Ankrd24,0.49075204,1
Hist1h2ac,0.49051294,1
Cenpk,0.490395,1
Ctsb,0.4902722,1
Dlst,0.4902656,1
Iffo2,0.49011892,1
Pid1,0.49000916,1
Gde1,0.48998317,1
Ccdc59,0.48984754,1
Cenpx,0.48976004,1
Snx33,0.4897558,1
Relb,0.48970807,1
Atad2b,0.48952898,1
Mrps34,0.48911187,1
Rbbp7,0.48908865,1
Gnptab,0.48895904,1
Fdx2,0.48866105,1
Secisbp2l,0.48803192,1
Pla2g4b,0.48779446,1
Rsrc1,0.4877941,1
Eef1d,0.4873383,1
Plek,0.48730975,1
Grcc10,0.48664305,1
Ticam1,0.48661456,1
Ralb,0.48659107,1
Polr2m,0.48651677,1
Gm26620,0.4864787,1
Rc3h1,0.486452,1
Cflar,0.48644185,1
Cops8,0.4863856,1
Ubac2,0.4862593,1
Ascc2,0.4861881,1
Ncor2,0.4861863,1
Tmem68,0.48607323,1
Gm49357,0.4858221,1
Psenen,0.4857266,1
Hadh,0.4856861,1
Rp2,0.4856048,1
Cdk2ap1,0.48559287,1
Ppfibp2,0.4855534,1
Mpc1,0.48538068,1
Mrps15,0.48496082,1
Adrb1,0.48477888,1
Ppih,0.4846859,1
Efcab14,0.48435476,1
Ccdc91,0.484339,1
Gm48545,0.48408034,1
Igsf6,0.48402566,1
Neurl1b,0.48396477,1
Acadm,0.48390397,1
Rps20,0.48375392,1
Tcp11l1,0.48364842,1
Toe1,0.48345286,1
Minpp1,0.48330173,1
Cenpn,0.4832448,1
Stau2,0.4831935,1
Plcd1,0.4831593,1
Sclt1,0.48274168,1
Gm13571,0.48258,1
4921511C10Rik,0.48255795,1
Ikzf2,0.48227033,1
March7,0.481918,1
Erp44,0.48186514,1
Ccdc125,0.48186186,1
Tmco3,0.48185474,1
Yrdc,0.48180014,1
Trmt112,0.48179263,1
Ddx55,0.481646,1
Ftsj3,0.48148882,1
Gm12735,0.48146185,1
Adk,0.4813876,1
Slc20a1,0.48101443,1
Csf2rb,0.48089018,1
Cep85l,0.48069525,1
Armc6,0.48041904,1
Map1lc3b,0.47988892,1
H2-DMb2,0.4797574,1
Htatsf1,0.4796621,1
Ing3,0.47955936,1
Lrp8,0.4791548,1
Rbm12b2,0.47877547,1
Kin,0.47862017,1
Mrpl48,0.47852278,1
Bptf,0.4782914,1
Tiparp,0.47817114,1
Sms,0.47814602,1
Cep164,0.47809017,1
Ago3,0.47797123,1
Gm49915,0.47796705,1
Mki67,0.4777969,1
Pex12,0.47779298,1
Tmem87a,0.4775849,1
Was,0.47756118,1
Rida,0.47754934,1
Cdca4,0.47754598,1
Tjap1,0.47742575,1
Ndufaf6,0.4772855,1
B630019K06Rik,0.47727472,1
Rnf181,0.47708926,1
Tpm3,0.47705567,1
Gm10320,0.47687373,1
Zfp780b,0.47663584,1
Malsu1,0.47631097,1
Zfp54,0.476212,1
Akr1c12,0.47609666,1
Cklf,0.4759779,1
Sdhd,0.47593623,1
Gm42700,0.4758098,1
Uap1,0.47580624,1
Gm49602,0.4757671,1
Ttc14,0.47573873,1
Rapgef6,0.4757111,1
Ptp4a1,0.4750391,1
Spice1,0.47455215,1
Dpm3,0.47412395,1
Osgin2,0.47409394,1
Tcp11l2,0.47405332,1
Heg1,0.47390687,1
Dis3l,0.47390234,1
Fam193a,0.4738766,1
Eif1ax,0.47382835,1
Sgsm2,0.473817,1
Arhgef12,0.47377324,1
Neil3,0.47353965,1
Nuak2,0.47344118,1
Pdia6,0.47340426,1
Cactin,0.47336525,1
Srsf10,0.473357,1
Maml1,0.47325054,1
Ubtf,0.4731313,1
Ptpru,0.47308245,1
Psmc3,0.4728186,1
Tbc1d17,0.47278795,1
Ddx19a,0.47252983,1
A230005M16Rik,0.47237054,1
Btg1,0.47224244,1
Emd,0.47196093,1
Serpinb1b,0.47186285,1
2610044O15Rik8,0.47144026,1
Gm17767,0.47118342,1
Npepps,0.47112712,1
Zswim3,0.47108385,1
Ttc7,0.47088122,1
Mitf,0.47080508,1
Patj,0.47003114,1
Disc1,0.46994567,1
Mybbp1a,0.46981236,1
Dctn3,0.4697663,1
Mzt2,0.46959072,1
Gm28513,0.46927643,1
Arhgap25,0.46916804,1
Tbp,0.4688723,1
Zdhhc23,0.4688512,1
Hook1,0.46862713,1
Gskip,0.46858746,1
Trp53bp2,0.4685251,1
Trav8-2,0.46843904,1
Rnf157,0.4683695,1
Golga5,0.4683288,1
1700088E04Rik,0.46820286,1
Spag9,0.46819213,1
B930018H19Rik,0.46816105,1
Gm47689,0.46809196,1
Tiam2,0.46807855,1
Cxxc1,0.4679965,1
Fbxo25,0.4675897,1
Fam122a,0.46719444,1
BE692007,0.46714687,1
Mcm9,0.46707624,1
Zc3h18,0.46691915,1
Fau,0.46669847,1
B430305J03Rik,0.46654683,1
Hp1bp3,0.4665362,1
Ifit2,0.4662682,1
Gtpbp3,0.46619612,1
Hnrnpr,0.4660436,1
Lars,0.466017,1
Rad9b,0.46598065,1
Rbm10,0.46564162,1
Itga5,0.4656122,1
Lztr1,0.46550015,1
Mvd,0.46526822,1
Fyb,0.46520424,1
Pkd1,0.4651058,1
Sars2,0.46499324,1
Camkk1,0.46489108,1
Eif4h,0.46480298,1
Ppp4r3b,0.46460217,1
Nars2,0.4645287,1
Ppfibp1,0.46449098,1
Syp,0.46430445,1
Prss16,0.46386892,1
Hist3h2ba,0.46378452,1
Fanci,0.46373382,1
Rpl5,0.4636724,1
Zfp553,0.4636612,1
Sstr3,0.46360573,1
Nr1h3,0.46344775,1
Prelid3b,0.46323588,1
Zfp97,0.46316898,1
Cops7b,0.46315998,1
Msh5,0.4631583,1
Mrps25,0.46301663,1
Brms1l,0.46291804,1
Atxn7l2,0.4628492,1
Brd2,0.4628136,1
